Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-389.2526	-274.7114	-114.5412	3.555482	5.401783	0.0476682	0.03109586	0.0403934	0.0324947	0.175339	0.0731141	0.0935537	0.0314677	0.117484	0.0658951	0.00994937	0.0619359	0.0701389	0.0455573	0.0016152	0.134456	0.0466057	0.4080226	8	29.61949	0.1166903	0.517955	0.812992	1.08254	1.58651	0.158654	0.217469	0.19956	0.0864104	0.242483	0.0954242	0.4391185	0.9291857
100	-389.818	-283.0786	-106.7394	2.010338	4.616932	0.09482802	-0.01016347	0.0156306	0.00883705	0.0970333	0.0437358	0.0465108	0.00528486	0.0476582	0.00218123	0.0331441	0.195444	0.084295	0.0922716	0.0361552	0.0760058	0.215813	0.4341346	9	23.91889	0.07024298	0.485345	0.794162	1.0839	1.63659	0.18006	0.335766	0.123033	0.100042	0.174688	0.0864107	0.4239712	1.023972
200	-408.7218	-285.8853	-122.8365	1.701703	3.660702	0.03431996	0.018466	0.0160108	0.0074565	0.0899925	0.0678189	0.0625745	0.0136252	0.0247678	0.00907535	0.0224223	0.0979731	0.060681	0.193956	0.047957	0.109687	0.176002	0.2776577	7	36.85007	0.08548673	0.434693	0.762593	1.08428	1.71843	0.254508	0.301582	0.209809	0.101626	0.0844692	0.0480066	0.2961237	0.9376409
300	-388.1851	-286.0899	-102.0952	2.536295	4.115447	0.05139327	-0.0201285	0.0166339	0.0105274	0.0152514	0.0261446	0.0163738	0.0266257	0.0460966	0.107785	0.0166319	0.154613	0.170138	0.248552	0.0141561	0.103714	0.0267555	0.4283099	11	21.62651	0.1057814	0.460594	0.779109	1.08437	1.67593	0.19375	0.352694	0.119678	0.106964	0.144669	0.0822443	0.4081814	1.049313
400	-389.8875	-276.7346	-113.1529	2.882204	5.585179	0.05116029	0.04979229	0.0182402	0.00241064	0.0947038	0.0464952	0.09762	0.0801534	0.027532	0.0121936	0.0698637	0.0720468	0.0347626	0.115594	0.0774769	0.107907	0.143	0.3485761	11	25.18408	0.1252432	0.524705	0.816755	1.08216	1.57638	0.195901	0.271183	0.171576	0.1187	0.190167	0.0524721	0.3983684	0.8750095
500	-388.4658	-280.2824	-108.1834	1.713463	2.533807	0.04065494	0.01164976	0.0595685	9.08496e-05	0.116353	0.0230963	0.0215989	0.0110857	0.0756174	0.0224813	0.0509095	0.276026	0.0857338	0.163797	0.0281671	0.0321418	0.0333322	0.3536662	9	31.29056	0.1112484	0.349639	0.701943	1.079	1.86942	0.225778	0.214989	0.218771	0.0928468	0.194625	0.0529898	0.365316	0.9681104
600	-389.6534	-278.3132	-111.3402	1.506325	2.203705	0.05980238	0.02763083	0.0180218	0.00902421	0.0657962	0.0360387	0.084458	0.0346944	0.0534344	0.00061859	0.0117095	0.190926	0.000909612	0.224611	0.064088	0.033253	0.172417	0.434396	4	32.33092	0.09104631	0.316436	0.675063	1.07434	1.93416	0.132664	0.284448	0.0946061	0.0919417	0.360188	0.036152	0.4620268	0.9401965
700	-391.0324	-289.4156	-101.6168	1.981136	3.924101	0.06824893	0.09186208	0.0575639	0.00217212	0.0729448	0.0832247	0.074787	0.0494177	0.0231016	0.0624152	0.0525871	0.148127	0.0902246	0.0191836	0.0414974	0.0367515	0.186002	0.3675386	7	18.94056	0.08438904	0.450144	0.772543	1.08441	1.69291	0.197853	0.186396	0.181344	0.103178	0.182388	0.148841	0.4594007	0.8000393
800	-389.0558	-288.6404	-100.4154	2.832708	5.106547	0.06237266	-0.05622894	0.0476042	0.0338578	0.218845	0.0411602	0.0651982	0.0454881	0.0239478	0.0147076	0.0388174	0.0808515	0.0735634	0.0405236	0.153316	0.0489355	0.0731841	0.5608489	11	19.28852	0.1076087	0.506443	0.806469	1.08311	1.60398	0.158341	0.23052	0.179904	0.0987876	0.231584	0.100864	0.5046199	1.111428
900	-393.6946	-284.6509	-109.0437	2.573723	2.552673	0.06391614	0.04841591	0.0233981	0.00359795	0.0834687	0.0603671	0.00860725	0.0279504	0.0854101	0.0478033	0.0446857	0.0837933	0.182744	0.0749212	0.170234	0.0297042	0.0733149	0.3551847	9	21.60199	0.1570393	0.351394	0.703309	1.0792	1.8661	0.284284	0.36625	0.118707	0.0759375	0.101497	0.0533247	0.4036006	0.88004
1000	-381.5608	-275.4663	-106.0945	2.885172	3.693887	0.06096254	0.05374764	0.027784	0.00583352	0.157226	0.0388995	0.0281726	0.0277721	0.0809658	0.0847828	0.0446223	0.211922	0.0896073	0.0405951	0.00825129	0.145666	0.00790001	0.5776199	6	21.14606	0.08994786	0.436712	0.763911	1.08431	1.71507	0.269623	0.255534	0.147568	0.0750895	0.1609	0.0912849	0.6313676	0.9148711
1100	-398.53	-289.9402	-108.5898	1.137823	1.059265	0.06017574	0.04500387	0.0351154	0.00357816	0.103718	0.00865014	0.0582194	0.0344957	0.0817132	0.0298046	0.0811619	0.0210768	0.0813887	0.079444	0.085665	0.219184	0.0767853	0.4755575	7	33.20417	0.0903376	0.148625	0.493868	1.00917	2.34834	0.320846	0.223212	0.1586	0.119276	0.121481	0.0565858	0.5205614	0.9135474
1200	-390.9489	-267.9806	-122.9682	3.614851	3.54978	0.04357455	-0.009306026	0.0467216	0.00490843	0.2148	0.0157033	0.0274203	0.0227689	0.0840865	0.0733878	0.0330377	0.0866227	0.0964879	0.0573853	0.0555543	0.165715	0.0154008	0.3049251	8	43.95844	0.08424319	0.427778	0.758044	1.08415	1.73003	0.176708	0.247268	0.241456	0.0745263	0.18445	0.0755918	0.2956191	1.03148
1300	-396.5975	-283.4133	-113.1842	2.574021	1.206705	0.04189802	0.0538997	0.00547344	0.00259389	0.157339	0.0589828	0.137635	0.0102628	0.0310112	0.0679769	0.00564195	0.132083	0.0999361	0.0702273	0.0249427	0.136753	0.0591412	0.3408916	10	25.56245	0.09446668	0.176266	0.531143	1.02729	2.2653	0.255309	0.2894	0.204361	0.0870475	0.117725	0.0461576	0.3947913	0.863473
1400	-395.1713	-279.8168	-115.3545	1.46613	4.692387	0.03959232	-0.01991444	0.0350983	0.00517114	0.136322	0.0278389	0.0436409	0.00713127	0.0718774	0.0358276	0.147751	0.11532	0.0598241	0.156948	0.00954361	0.104726	0.0429786	0.3600481	6	30.95759	0.105397	0.488777	0.796196	1.08379	1.63123	0.124759	0.334955	0.219539	0.0730515	0.188552	0.059144	0.3401337	1.058549
1500	-398.8914	-282.9598	-115.9316	4.899716	5.428675	0.04018046	0.0009157051	0.028348	0.01145	0.0961077	0.0565728	0.0443511	0.0508432	0.0677439	0.0278186	0.0578004	0.0532123	0.201655	0.271588	0.00476876	0.0151615	0.0125791	0.4512176	6	25.25904	0.05166423	0.518963	0.813557	1.08249	1.58499	0.278972	0.280097	0.133053	0.116107	0.134567	0.0572039	0.4521333	0.9979747
1600	-389.4793	-280.9604	-108.5188	3.761196	1.288181	0.07818154	0.01500821	0.0368952	0.0219413	0.0942366	0.0635254	0.0162385	0.0184725	0.0658431	0.0444614	0.0253585	0.158628	0.0964021	0.144506	0.00764617	0.0653389	0.140507	0.4642002	11	25.72692	0.09689322	0.190671	0.54903	1.03512	2.22518	0.198221	0.271196	0.164938	0.109088	0.184546	0.0720115	0.4792085	0.9686812
