Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-165.4327	-133.1093	-32.32335	5.581462	2.820527	0.04770179	0.03408334	0.0326738	0.128873	0.127938	0.0804626	0.0753201	0.191787	0.0304831	0.0443241	0.0103097	0.125511	0.0690675	0.0380072	0.0208858	0.00714926	0.0172083	0.6520064	2	6.051517	0.2733258	0.374883	0.721081	1.08147	1.82256	0.0412086	0.404941	0.027311	0.405016	0.0365826	0.0849406	0.6860897	0.9503223
100	-161.562	-125.5998	-35.96216	7.89312	1.045684	0.03125062	0.1067365	0.054402	0.13927	0.101919	0.0392022	0.0275866	0.0464085	0.122093	0.0069229	0.000828408	0.136339	0.0275671	0.0656632	0.0413509	0.0214363	0.169011	0.6026283	2	11.36536	0.2048347	0.145978	0.490065	1.00718	2.35678	0.088459	0.229992	0.0824104	0.371749	0.0896334	0.137756	0.7093647	0.8495323
200	-172.0685	-131.1355	-40.93303	8.074149	5.17631	0.03769355	0.1179817	0.0427972	0.011865	0.0850981	0.0328012	0.17251	0.0882268	0.011952	0.15341	0.00195649	0.0947824	0.225009	0.0382741	0.0103821	0.0195969	0.0113385	0.6694971	2	8.143861	0.1276275	0.509239	0.808065	1.08298	1.59971	0.146828	0.367291	0.0379925	0.320021	0.0490339	0.0788334	0.7874787	0.850178
300	-163.6634	-127.6082	-36.05523	7.225233	2.146067	0.07202324	-0.08022602	0.0584269	0.00569556	0.0435696	0.155104	0.0753904	0.187579	0.104809	0.00913639	0.0631167	0.173232	0.0935098	0.00796702	0.000262705	0.00396246	0.018238	0.4833735	5	7.775455	0.3101137	0.310109	0.669699	1.07325	1.94694	0.0719628	0.217439	0.0453871	0.449446	0.0768732	0.138892	0.4031475	1.198999
400	-166.8495	-122.8667	-43.98275	12.16619	1.985015	0.03902708	-0.008796203	0.0502549	0.00854638	0.142096	0.0763756	0.04554	0.0679128	0.0251495	0.055106	0.00322904	0.203419	0.212689	0.0551371	0.0120709	0.00210259	0.0403716	0.3188406	2	12.86516	0.163876	0.291479	0.653411	1.06961	1.9855	0.0644648	0.215771	0.0420594	0.50348	0.0715725	0.102653	0.3100444	1.028371
500	-165.2215	-128.3729	-36.84863	7.627881	3.21359	0.04281618	-0.1141639	0.0780778	0.125762	0.0429106	0.00829734	0.00602528	0.0824756	0.0520183	0.111304	0.00838937	0.273051	0.125869	0.0191484	0.0269104	0.0314591	0.00830208	0.4585396	2	8.022507	0.2781561	0.405139	0.742708	1.08339	1.76877	0.0923275	0.2066	0.0407391	0.45446	0.0182295	0.187644	0.3443757	1.33151
600	-167.0081	-134.0583	-32.94985	6.340448	0.441628	0.04431285	0.03498827	0.00917988	0.0501697	0.217901	0.000366493	0.0349473	0.0165119	0.117338	0.000116866	0.0242754	0.337008	0.0608216	0.023464	0.0120925	0.0527045	0.0431022	0.324255	3	6.441671	0.2424179	0.0231492	0.212113	0.772666	2.99207	0.0851957	0.249741	0.0593592	0.457579	0.0327758	0.115349	0.3592433	0.9026056
700	-178.8939	-139.851	-39.04295	6.316974	0.2149231	0.03093782	-0.2750906	0.125943	0.0366576	0.0466538	0.0642328	0.0028294	0.176818	0.03417	0.0187297	0.0204907	0.180875	0.0630946	0.0207335	0.0058203	0.0467866	0.156165	0.6934541	3	10.40662	0.2479953	0.00085788	0.0428037	0.421473	3.53487	0.0944973	0.272985	0.0916362	0.31741	0.13462	0.0888514	0.4183635	1.65754
800	-169.0749	-135.0572	-34.01772	5.227173	1.347612	0.06385103	0.09087829	0.0284825	0.202769	0.0706803	0.0901368	0.0888408	0.128082	0.0485791	0.123687	0.0625552	0.0631217	0.00546735	0.0110786	0.00497342	0.00885729	0.0626888	0.5980225	3	6.195453	0.1712896	0.200793	0.561056	1.04006	2.19809	0.0816829	0.317124	0.0725666	0.349182	0.0922485	0.0871959	0.6889008	0.8680822
900	-174.5813	-143.2679	-31.31345	6.419476	1.47321	0.08708874	0.04320069	0.0398091	0.0241184	0.0626591	0.154096	0.017729	0.0590907	0.111099	0.07161	0.02812	0.0738909	0.0917129	0.187565	0.00137308	0.0392331	0.0378935	0.520452	3	6.648923	0.2051056	0.221154	0.584036	1.04881	2.146	0.170287	0.15629	0.174926	0.29006	0.0704279	0.138009	0.5636527	0.9233558
