Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1514	1	-63.02913	-80.26409	17.23496	1.018131	0.09860616	0.1946721	0.183027	0.00639116	0.0328719	0.0407619	0.129165	0.105774	0.0297701	0.000875438	0.0713429	0.0431369	0.0656817	0.150666	0.040168	0.0594211	0.0409463	0.005966483	2.796449	0.140557	0.482134	1.00294	2.37437	0.0186599	0.382115	0.0124724	0.171814	0.353882	0.0610566	0.2006386	0.02973747
1515	1	-68.88912	-84.26939	15.38027	0.8967005	0.07126208	0.1587029	0.0847026	0.00959079	0.0385961	0.167008	0.00528454	0.031713	0.120753	0.0371442	0.019724	0.154076	0.0338362	0.0110416	0.0351935	0.190359	0.0609773	0.04798165	5.260031	0.11591	0.443338	0.980527	2.46022	0.0803335	0.449271	0.0234411	0.0859713	0.308383	0.0526	0.2066846	0.2321491
1516	1	-70.0947	-83.65264	13.55795	1.087416	0.05802017	0.09926689	0.0549423	0.110778	0.18963	0.0163063	0.0558008	0.0233455	0.0118359	0.00477022	0.158369	0.028196	0.0259569	0.000156626	0.000594382	0.297819	0.021499	0.01246479	12.15867	0.154058	0.501537	1.0131	2.33131	0.0475879	0.367428	0.0286397	0.139099	0.362795	0.0544498	0.1117317	0.11156
1517	1	-75.912	-83.39838	7.486382	1.230795	0.01650133	0.05386313	0.0945942	0.00379796	0.0795493	0.0627569	0.170118	0.0724483	0.100127	0.00172611	0.0479177	0.0736301	0.163552	0.0291759	0.0157216	0.0424922	0.0423927	0.05045398	41.14505	0.180589	0.536612	1.02974	2.25305	0.0807499	0.365903	0.002527	0.101923	0.367295	0.0816022	0.1043171	0.4836597
1518	1	-69.13166	-80.78934	11.65768	0.3136338	0.03258929	-0.0274808	0.280425	0.00511932	0.131748	0.00195998	0.0531941	0.0781101	0.0736224	0.00166793	0.065843	0.00934546	0.0477311	0.0137495	3.6494e-05	0.21316	0.0242874	0.04524819	14.79209	0.00646626	0.115134	0.618004	3.2604	0.0574559	0.413506	0.0429593	0.0506702	0.382039	0.0533689	0.01776739	2.546699
1519	1	-68.67742	-82.7995	14.12208	0.6786097	0.05242594	0.01944751	0.0745626	0.184301	0.0255458	0.185139	0.0729895	0.00123033	0.0205226	7.50104e-05	0.0658843	0.00906065	0.0196755	0.000240893	0.107907	0.219173	0.0136924	0.02028806	18.19524	0.0696264	0.35326	0.916676	2.66044	0.0463941	0.436983	0.019606	0.0811617	0.32429	0.0915651	0.03973557	0.5105768
1520	1	-68.28452	-78.89683	10.61231	0.3846043	0.01288453	0.03110706	0.223493	0.0611373	0.0496668	0.00255247	0.0199356	0.0874834	0.0803986	0.00748658	0.142859	0.0283293	0.0622597	0.00199632	0.0367263	0.16443	0.0312457	0.06580952	23.06098	0.0145574	0.170165	0.714068	3.10121	0.0456214	0.505408	0.00105174	0.0914521	0.330746	0.0257207	0.09691657	0.6790326
1521	1	-70.21679	-82.79709	12.5803	1.437767	0.01223259	0.03566846	0.076759	0.0620293	0.0191184	0.117305	0.0230793	0.023022	0.0666735	0.00195138	0.0696961	0.0367265	0.0862117	0.0299812	0.014747	0.36574	0.00695968	0.003476914	25.00794	0.215547	0.577859	1.04655	2.16005	0.119436	0.353644	0.042353	0.074514	0.400862	0.00919082	0.03914537	0.08882056
1522	1	-72.19052	-86.1288	13.93828	1.302992	0.1239235	0.01632724	0.0123023	0.0370968	0.086856	0.0875765	0.0171117	0.0752938	0.0840908	0.011086	0.0189652	0.0542821	0.0653343	0.0217946	0.0441409	0.317633	0.0664361	0.2504192	1.532781	0.193223	0.552103	1.0364	2.21827	0.0334797	0.501907	0.00940335	0.0611817	0.346618	0.0474102	0.2667464	0.9387911
1523	1	-63.19202	-79.36696	16.17494	0.7137358	0.102085	0.2886331	0.104382	0.0417792	0.089685	0.0297211	0.0159795	0.0450662	0.0453106	0.00123191	0.0817072	0.00379292	0.042489	0.221048	0.00439057	0.262513	0.0109037	0.004491729	3.165158	0.0771243	0.36994	0.929854	2.62308	0.0245457	0.286857	0.00585129	0.0633793	0.556092	0.0632748	0.2931248	0.01532361
1524	1	-66.83939	-80.71698	13.87758	1.215599	0.04424352	0.03614799	0.276095	0.0199934	0.0385619	0.069025	0.0238759	0.00120896	0.082965	0.0049346	0.0742617	0.109918	0.0350209	0.0300112	0.0169596	0.190942	0.0262268	0.1278711	4.998831	0.177868	0.533181	1.02821	2.26074	0.0584978	0.387428	0.0086906	0.0772178	0.445113	0.0230526	0.1640191	0.779611
1525	1	-71.6588	-88.28979	16.63098	1.662199	0.08554748	0.2686396	0.10064	0.0954417	0.0379	0.00440058	0.0233704	0.129328	0.059096	0.0171982	0.102093	0.0910686	0.00988861	0.0117296	0.0303719	0.0962867	0.191187	0.03736776	1.750757	0.249327	0.613502	1.05868	2.07849	0.0739215	0.471305	0.0392434	0.147643	0.212847	0.0550414	0.3060073	0.1221139
1526	1	-64.9489	-82.07762	17.12872	0.6391291	0.0705134	0.108361	0.109352	0.0114326	0.0353313	0.0487076	0.234844	0.0599142	0.161229	0.0130045	0.00210764	0.112716	0.00670157	0.0257552	0.00671958	0.0730953	0.0990894	0.04793873	3.212249	0.0612658	0.333336	0.90004	2.70536	0.0418908	0.383456	0.000551396	0.148385	0.353744	0.0719729	0.1562998	0.3067102
1527	1	-71.39517	-84.77311	13.37794	0.290024	0.03651146	0.05410052	0.00969038	0.0678314	0.176771	0.0353032	0.142949	0.0339858	0.0985341	0.0109987	0.0228785	0.0806672	0.00285468	0.111638	0.0316792	0.117588	0.0566302	0.02496536	23.16709	0.00452104	0.0967604	0.578663	3.32006	0.0321851	0.320656	0.0436652	0.173941	0.366179	0.0633745	0.07906588	0.3157539
1528	1	-70.00545	-80.72618	10.72072	0.9053112	0.02545251	0.01015909	0.026087	0.0735645	0.0217423	0.150955	0.0825301	0.0365716	0.174532	0.00593504	0.0640951	0.0414052	0.00977732	0.034085	0.00963953	0.157142	0.111938	0.04798286	38.27253	0.117695	0.446316	0.982349	2.45364	0.0554273	0.478529	0.00482354	0.125717	0.31101	0.0244931	0.05814196	0.8252709
1529	1	-76.38171	-89.81036	13.42865	0.7006024	0.1283002	0.1149086	0.122725	0.0217905	0.0134001	0.0068181	0.0529858	0.0609577	0.0483109	0.0261106	0.122934	0.0223054	0.0420707	0.0882167	0.0172005	0.195529	0.158645	0.1053421	6.16484	0.074317	0.363814	0.925091	2.63678	0.0806068	0.338842	0.00754157	0.163701	0.384681	0.024628	0.2202507	0.4782826
1530	1	-76.49102	-88.5016	12.01057	0.08783465	0.2409341	0.029705	0.0520368	0.0124693	0.027907	0.239393	0.1535	0.0722253	0.163427	0.00656052	0.0918553	0.0471328	0.0393795	0.00297702	0.0159898	0.0449449	0.0302017	0.02509638	20.66883	7.73377e-08	0.00041364	0.0630235	3.93656	0.110313	0.339716	0.0263075	0.124752	0.355181	0.043732	0.05480138	0.4579516
1531	1	-63.04765	-77.26908	14.22143	4.117341	0.07095962	0.1283369	0.215565	0.0716029	0.00582349	0.0828301	0.0150898	0.00861724	0.103239	0.00647911	0.0317345	0.0938496	0.00114812	0.0736937	0.0270843	0.224538	0.0387046	1.051848e-05	2.786932	0.460694	0.779172	1.08437	1.67577	0.0535665	0.456618	0.000193252	0.095008	0.360702	0.0339121	0.1283474	8.195322e-05
1532	1	-70.69048	-80.84581	10.15534	0.5341303	0.03835774	0.2339161	0.0188425	0.137487	0.00216065	0.156328	0.0263848	0.00450809	0.0503109	0.00466373	0.0150987	0.0158503	0.070271	0.118917	7.54582e-05	0.37701	0.00209187	0.1098227	6.387036	0.0398749	0.273614	0.843597	2.84291	0.0771478	0.390097	0.0379303	0.0747551	0.404463	0.0156061	0.3437388	0.3194946
1533	1	-72.9976	-87.54748	14.54988	1.276819	0.05094484	0.002641991	0.290148	0.143066	0.00655755	0.00300258	0.0411158	0.0107725	0.088208	0.0253712	0.0400479	0.0218202	0.011657	0.0663549	0.0258853	0.131308	0.0946853	0.07810709	6.759016	0.188699	0.546637	1.0341	2.23056	0.0898189	0.271821	0.0574826	0.0525078	0.487376	0.0409937	0.08074908	0.9672815
1534	1	-68.18003	-82.58184	14.4018	3.483648	0.09967805	0.1556061	0.107617	0.00251241	0.025091	0.0375594	0.143999	0.0549926	0.0262614	0.00207662	0.00826977	0.0344729	0.0487572	0.333022	0.0049257	0.167942	0.0025022	0.01454269	3.015604	0.423532	0.755219	1.08405	1.7372	0.0579558	0.280778	0.00568557	0.124726	0.450074	0.08078	0.1701487	0.08547048
1535	1	-71.91586	-84.7762	12.86033	1.203377	0.04647097	0.1577255	0.0736125	0.079703	0.0504253	0.053119	0.11214	0.0934123	0.0554643	0.0121709	0.305827	0.12619	0.005215	0.00497802	0.00508522	0.00460506	0.0180526	0.02273259	9.006864	0.175664	0.530375	1.02694	2.26702	0.0465192	0.333896	0.0256879	0.111254	0.425142	0.0575009	0.180458	0.1259716
1536	1	-73.1971	-84.42382	11.22673	0.2523948	0.2273318	-0.02114304	0.145967	0.282183	0.0435336	0.00055402	0.0437071	0.0103215	0.0455299	0.00275746	0.17188	0.0310863	0.0435744	0.0650521	0.0129571	0.0917535	0.00914269	0.08479877	13.41964	0.00222525	0.0684248	0.506509	3.42284	0.0770236	0.373023	0.0200521	0.0593625	0.418787	0.0517514	0.06365573	1.332147
1537	1	-71.45284	-83.75903	12.30619	2.952766	0.03531044	0.01946212	0.0141237	0.0504498	0.0108982	0.092244	0.200981	0.0566042	0.038493	0.00689998	0.102142	0.108455	0.0558988	0.133388	0.0205901	0.0737475	0.0350846	0.02463467	9.866061	0.385574	0.728879	1.08227	1.80327	0.0390748	0.38684	0.022322	0.18253	0.31609	0.0531429	0.04409679	0.5586499
1538	1	-72.1894	-84.18831	11.99891	2.922432	0.04780276	0.2071489	0.180407	0.11276	0.206115	0.0128558	0.0189097	0.0131069	0.0886961	0.00640893	0.0346683	0.0569836	0.0154	0.10604	0.017832	0.0233222	0.106494	0.07051356	6.364299	0.383171	0.727141	1.08211	1.80758	0.0209459	0.300838	0.0341812	0.122427	0.475449	0.0461594	0.2776624	0.2539543
1539	1	-69.32799	-81.23262	11.90463	5.006036	0.03272698	0.1010576	0.243933	0.106822	0.00314019	0.0607101	0.0166556	0.0152751	0.0534094	0.00077947	0.0112896	0.193108	0.0750483	0.0199858	0.11665	0.0668194	0.0163745	0.01913755	6.52479	0.502328	0.804105	1.08329	1.61028	0.0346422	0.392691	0.00875789	0.0879499	0.427386	0.0485732	0.1201951	0.1592207
1540	1	-68.4764	-81.7098	13.23341	0.6160553	0.04090794	0.01207112	0.201996	0.0294882	0.15601	0.0469967	0.0112092	0.0295569	0.0982552	0.0207073	0.109442	0.0331166	0.0155812	0.0738751	0.0134085	0.135521	0.0248354	0.2288372	4.746267	0.0564354	0.32108	0.889294	2.73319	0.0219887	0.540208	0.00494787	0.0599625	0.349009	0.0238845	0.2409084	0.9498933
1541	1	-75.07925	-84.41816	9.33891	0.6779741	0.01224073	0.06974198	0.0384904	0.00922539	0.0366377	0.0555139	0.0601788	0.0814078	0.00865396	0.00156926	0.144287	0.00163087	0.0272974	0.214276	0.0572871	0.258976	0.00456833	0.005560893	44.65162	0.0694911	0.35295	0.916425	2.66113	0.105797	0.516587	0.0208718	0.0854297	0.244741	0.0265737	0.07530288	0.07384703
1542	1	-72.7105	-82.38473	9.674231	3.873036	0.03215179	0.029713	0.00937337	0.254007	0.0152825	0.0219737	0.0813914	0.0200931	0.0215164	0.0064883	0.03968	0.176691	0.0622396	0.0286136	0.0117661	0.209329	0.0415558	0.03612714	26.06913	0.447249	0.770701	1.0844	1.69765	0.0507314	0.411452	0.0673607	0.0995562	0.325109	0.0457905	0.06584014	0.54871
1543	1	-67.90965	-83.99262	16.08296	0.4239003	0.09261695	0.2076488	0.145487	0.0542026	0.210464	0.0506643	0.0255003	0.0381191	0.0275671	0.0223537	0.0385736	0.126384	0.0134429	0.0535895	0.00930451	0.163409	0.0209389	0.0154998	5.187235	0.020308	0.199373	0.7559	3.02442	0.0269671	0.379433	0.0287881	0.08317	0.363492	0.11815	0.2231486	0.06945953
1544	1	-64.11664	-77.92736	13.81072	1.131444	0.0107351	0.08072775	0.0867223	0.0381158	0.0286032	0.028418	0.113453	0.132668	0.039614	0.000874156	0.026394	0.0281557	0.242132	0.0929244	0.0329854	0.101227	0.007713	0.002466873	14.97502	0.162409	0.512984	1.01877	2.30583	0.0166593	0.486381	0.00286561	0.0720036	0.372863	0.049228	0.08319463	0.02965183
1545	1	-77.7529	-85.10208	7.349175	0.4397454	0.004763136	0.001187879	0.0311385	0.0660866	0.000640162	0.26987	0.0416395	0.039163	0.099102	0.0624655	0.00532894	0.090016	0.0420314	0.0278875	0.0291174	0.18826	0.00725381	0.01832932	99.60506	0.0228409	0.210774	0.770942	2.99544	0.0787999	0.464708	0.0162218	0.0823633	0.293289	0.0646186	0.0195172	0.9391368
1546	1	-68.2794	-80.60076	12.32136	1.883562	0.067281	0.006338771	0.190427	0.0417287	0.167473	0.0135669	0.0996913	0.000163699	0.0315634	0.018321	0.134243	0.0109301	0.0526402	0.0431101	0.00111818	0.117067	0.0779555	0.0247144	20.85002	0.278968	0.642032	1.06678	2.01222	0.0370866	0.508632	0.000706934	0.169264	0.23729	0.0470196	0.03105317	0.7958736
1547	1	-75.60961	-82.64117	7.031566	1.848994	0.004076702	0.001391096	0.121222	0.086677	0.0290482	0.04958	0.0163723	0.0154986	0.114592	0.00184822	0.110561	0.0640808	0.0346123	0.0680122	0.00946613	0.103789	0.174642	0.004390664	219.7628	0.274557	0.637931	1.06571	2.0218	0.0275344	0.471866	0.056544	0.0554971	0.360406	0.0281523	0.00578176	0.7593992
1548	1	-72.0408	-83.81666	11.77586	0.3015611	0.006981339	0.01002357	0.0569891	0.0578937	0.0776035	0.0555815	0.0942213	0.043029	0.104497	0.0176549	0.169526	0.0577712	0.0154287	0.0107903	0.0441826	0.191352	0.00347941	0.005937252	51.78488	0.0054228	0.10571	0.598415	3.29045	0.0726769	0.443248	0.0201129	0.143925	0.299729	0.020308	0.01596082	0.3719892
1549	1	-74.45207	-84.44045	9.988386	1.252285	0.03887294	0.1862386	0.170523	0.0800126	0.00227188	0.110614	0.00375523	0.22469	0.0899991	0.0398521	0.0592504	0.00303691	0.0885854	0.0202881	0.0372352	0.0439675	0.0259183	0.03279885	17.57107	0.1844	0.541361	1.03183	2.24241	0.0641342	0.350605	0.00673112	0.14124	0.396462	0.0408276	0.2190374	0.1497409
1550	1	-65.61129	-80.83242	15.22114	2.838701	0.06515421	0.1898004	0.0969439	0.225256	0.0368814	0.0154793	0.12729	0.0476143	0.0894127	0.0054921	0.0802874	0.0707896	0.0293246	0.0292822	0.0311883	0.105525	0.00923306	0.001908111	3.606756	0.376385	0.722187	1.08159	1.81983	0.054707	0.450761	0.0192609	0.109613	0.273856	0.0918029	0.1917085	0.009953185
1551	1	-75.8449	-86.58635	10.74145	0.1945519	0.02610986	0.0001453698	0.0658848	0.0896384	0.0169646	0.0119195	0.0481273	0.0862025	0.18509	0.00241802	0.0274896	0.124693	0.00529583	0.0456369	0.0343804	0.196271	0.0599879	0.005587225	32.47536	0.000437802	0.0306928	0.36929	3.59958	0.0247602	0.499853	0.000306839	0.067847	0.363337	0.0438962	0.005732595	0.9746415
1552	1	-65.03043	-81.14551	16.11507	0.756468	0.0913796	0.08886545	0.109547	0.0942049	0.0111352	0.0279918	0.0187498	0.0277315	0.158465	0.010924	0.0657248	0.0858603	0.0299762	0.0309657	0.00015977	0.314237	0.014327	0.09903536	2.611033	0.0862682	0.388999	0.944122	2.58061	0.0270607	0.29363	0.00177045	0.199329	0.384032	0.0941775	0.1879008	0.5270619
1553	1	-77.75248	-84.28742	6.534938	3.511565	0.004243412	0.007377827	0.0841249	0.297675	0.0534959	0.00407141	0.0780899	0.0318564	0.0783407	4.18837e-05	0.0723782	0.0926979	0.0475279	0.0268829	0.0530484	0.0637622	0.0160066	0.00915547	72.97159	0.425336	0.756422	1.08409	1.73415	0.0794146	0.439267	0.0217715	0.036657	0.389957	0.0329325	0.0165333	0.5537595
1554	1	-69.14652	-83.40223	14.25571	0.3828372	0.3355714	0.08597435	0.18584	0.0486391	0.06608	0.0133131	0.0704007	0.125073	0.0124635	0.00760536	0.0307136	0.0445545	0.216955	0.0939847	0.022627	0.0510558	0.0106941	0.01304727	7.050776	0.0143183	0.168823	0.71202	3.10484	0.0478407	0.424765	0.000333033	0.171252	0.253157	0.102652	0.09902162	0.1317618
1555	1	-68.72632	-81.67382	12.94751	0.4721349	0.101214	0.1634963	0.0469953	0.0646856	0.0538947	0.159153	0.0773939	0.013524	0.0243872	0.0451361	0.0355748	0.0409651	0.0377092	0.0211502	0.0302583	0.308388	0.0407848	0.1099057	7.232081	0.0283467	0.233336	0.798884	2.93943	0.0504307	0.48213	0.0075601	0.139866	0.256872	0.0631417	0.273402	0.4019929
1556	1	-67.12907	-82.00311	14.87404	0.7099098	0.04870065	0.04662471	0.0449869	0.0185453	0.118751	0.0947093	0.124405	0.00355526	0.0325141	0.00225434	0.216691	0.0963416	0.00816754	0.0549428	0.00292416	0.108922	0.0722899	0.05226354	7.176009	0.0763061	0.368169	0.928486	2.62704	0.0322787	0.515982	0.00327687	0.0874172	0.261628	0.0994175	0.09888825	0.5285111
1557	1	-77.53679	-85.99357	8.456782	1.919457	0.01323832	-0.06714857	0.0819903	0.0205453	0.271682	0.022648	0.0822078	0.00143224	0.0283191	0.0127283	0.0662975	0.0284802	0.0428404	0.0695016	0.0178788	0.209087	0.0443615	0.134169	19.90291	0.283467	0.646166	1.06784	2.00253	0.0237279	0.413961	0.005555	0.16478	0.273749	0.118227	0.06702046	2.001912
1558	1	-68.11049	-82.28135	14.17085	0.8501054	0.04489947	0.1497302	0.190352	0.00562202	0.0648101	0.0266404	0.198593	0.0826241	0.0679286	0.00329455	0.113048	0.00255468	0.11096	0.0375033	0.0142728	0.0652845	0.0165128	0.07279378	5.664796	0.106167	0.426551	0.969927	2.49736	0.0674403	0.317749	0.00378626	0.129575	0.442887	0.0385634	0.222524	0.3271278
1559	1	-71.73921	-89.07533	17.33612	0.04898952	0.07265505	0.06625629	0.0326134	0.0502133	0.0717171	0.0529469	0.0965533	0.0251062	0.0722552	0.0215826	0.0137634	0.0620874	0.0470833	0.0487498	0.178861	0.210651	0.0158154	0.03599902	3.261089	2.85809e-13	7.9779e-07	0.00470677	3.99529	0.0383993	0.354489	0.00348088	0.22171	0.309085	0.0728367	0.1022553	0.3520504
1560	1	-67.48486	-79.59495	12.11009	0.4285672	0.02188346	0.009591039	0.165211	0.0143558	0.1269	0.0539454	0.146803	0.00129415	0.0449117	0.000316164	0.032874	0.0231928	0.124101	0.1518	0.00217384	0.105945	0.00617557	0.01254043	44.30209	0.0210421	0.202755	0.760431	3.01577	0.0141229	0.412816	0.0248858	0.115722	0.382646	0.0498062	0.02213147	0.5666333
1561	1	-72.18666	-83.14978	10.96312	1.296439	0.04746682	0.05865036	0.243623	0.0101015	0.0779484	0.0228383	0.0140356	0.00855054	0.054939	0.0172926	0.0161432	0.0584776	0.258215	0.0891936	0.0249186	0.0996611	0.00406129	0.09876943	20.72884	0.192096	0.55075	1.03584	2.22132	0.0153337	0.341957	0.0433266	0.164297	0.316427	0.118659	0.1574198	0.627427
1562	1	-72.72857	-85.23345	12.50489	0.2602786	0.01713725	0.06751981	0.187738	0.0407931	0.0585346	0.00520875	0.12455	0.107716	0.0406216	0.0131487	0.092879	0.0845112	0.0539655	0.00194401	0.00406308	0.0961948	0.0881312	0.009730155	30.67441	0.0026258	0.0742069	0.522666	3.4005	0.0402248	0.421263	0.06881	0.102718	0.298592	0.068392	0.07724996	0.1259568
1563	1	-67.02909	-84.13776	17.10867	0.9794652	0.04745949	0.1231776	0.0723342	0.000139277	0.0454001	0.269866	0.0164001	0.0149282	0.127415	0.0257493	0.0544807	0.0265343	0.000743382	0.0330365	0.00920345	0.289759	0.0140104	0.01292034	4.335065	0.132839	0.470491	0.996512	2.40016	0.0109458	0.46864	0.00660246	0.208056	0.294996	0.0107602	0.136098	0.09493411
1564	1	-71.50624	-81.29379	9.787547	4.037486	0.01350786	0.06567219	0.238409	0.106236	0.00156879	0.0344035	0.0410265	0.0629554	0.0501336	0.000782623	0.0578487	0.00978034	0.0205913	0.000663865	0.0419102	0.312618	0.0210723	0.02025938	19.43297	0.45641	0.776496	1.08439	1.6827	0.0631426	0.41069	0.00386499	0.0371655	0.419637	0.0655001	0.08593156	0.2357618
1565	1	-67.73505	-82.04051	14.30547	0.5212917	0.06939237	0.04583366	0.132963	0.0169039	0.20833	0.0880017	0.0196026	0.015899	0.0879273	0.0201499	0.0291566	0.00943529	0.040968	0.0102434	0.0676129	0.173301	0.0795056	0.01228211	18.52815	0.0373987	0.265588	0.835163	2.86185	0.0194243	0.401674	0.00687474	0.166076	0.328386	0.0775643	0.05811576	0.2113386
1566	1	-63.99803	-80.43902	16.44099	0.3027316	0.04109909	0.08016909	0.0971817	0.00552253	0.00769402	0.0217045	0.0259898	0.037659	0.00574555	0.00963527	0.154354	0.0970043	0.103831	0.0528985	0.0210465	0.347057	0.0126763	0.003703826	9.181179	0.00551951	0.106622	0.600362	3.2875	0.0379151	0.449909	0.000420886	0.072349	0.350661	0.0887455	0.08387292	0.04415998
1567	1	-68.21801	-83.18364	14.96563	0.8410212	0.1517404	0.3828604	0.0672262	0.0911079	0.021892	0.0288249	0.16559	0.00671901	0.0172466	0.0153339	0.137864	0.0417614	0.0849838	0.116715	0.00772057	0.0948576	0.102157	0.01547819	2.771562	0.104253	0.42314	0.967704	2.5049	0.0401039	0.455969	0.00200596	0.123884	0.277959	0.100078	0.3983386	0.03885686
1568	1	-65.49776	-76.75153	11.25377	3.14192	0.04188234	0.09076062	0.302953	0.00661364	0.046542	0.0450612	0.00808827	0.00775222	0.0192214	0.000215114	0.0507978	0.225184	0.0382317	0.00247411	0.0165248	0.199141	0.0311992	0.02023481	13.77046	0.399952	0.739095	1.08313	1.77782	0.0158271	0.487875	0.00696122	0.115982	0.314771	0.0585838	0.1109954	0.1823031
1569	1	-75.2812	-84.56263	9.281427	1.6664	0.01166611	0.00492326	0.0284563	0.0374819	0.0259804	0.061553	0.123344	0.00889212	0.0879413	0.0538646	0.0557595	0.0199881	0.0482296	0.0281347	0.0973265	0.300584	0.0224639	0.08141402	25.63203	0.249921	0.614098	1.05886	2.07712	0.0224162	0.465129	0.00822495	0.0695472	0.332036	0.102646	0.08633728	0.9429764
1570	1	-66.45095	-83.55575	17.1048	1.173626	0.07945122	0.1005258	0.0622601	0.0298273	0.165039	0.0498958	0.00678703	0.00882199	0.182627	0.0127214	0.0207527	0.0315881	0.0366732	0.189272	0.0070733	0.148489	0.0481713	0.001532768	2.651975	0.170241	0.523369	1.02372	2.28267	0.067674	0.413546	0.00421247	0.114362	0.314224	0.0859815	0.1020585	0.01501852
1571	1	-68.80719	-77.87495	9.067763	3.316862	0.007645445	0.01538938	0.0912879	0.00457603	0.0656425	0.0362757	0.0226622	0.0261803	0.0232794	0.0036608	0.0414678	0.311737	0.15538	0.0319399	0.00862818	0.162956	0.0143268	0.005607223	41.34799	0.412381	0.747689	1.08369	1.75624	0.00740486	0.49677	0.00520552	0.0635053	0.387412	0.0397028	0.0209966	0.2670538
1572	1	-65.86032	-81.36933	15.50901	0.4594713	0.0596491	0.03740549	0.0926704	0.0638252	0.00443562	0.00847044	0.147744	0.0640459	0.039099	0.00662053	0.167382	0.0558099	0.0305476	0.132023	0.0617333	0.0758222	0.0497707	0.006912163	11.53056	0.026145	0.224636	0.788381	2.96084	0.0301775	0.522863	0.00427182	0.130128	0.25203	0.0605294	0.04431765	0.1559686
1573	1	-77.44163	-89.14214	11.70051	3.787983	0.0422135	0.2317369	0.133057	0.0159522	0.2765	0.0510625	0.023862	0.0154618	0.0325962	0.0101786	0.053801	0.0411724	0.00286473	0.0338366	0.0655232	0.205207	0.0389245	0.09422466	3.78816	0.442322	0.767543	1.08437	1.70577	0.109946	0.346123	0.0232926	0.11096	0.363781	0.0458976	0.3259616	0.2890668
1574	1	-67.76385	-77.67448	9.910631	2.278821	0.01554021	0.07498666	0.112165	0.116436	0.0353673	0.0152483	0.0264669	0.0144966	0.0552525	0.00894241	0.0386815	0.0195952	0.0624195	0.0460897	0.035057	0.38205	0.0317314	0.05793953	15.76992	0.324431	0.681727	1.07562	1.91822	0.0207173	0.485179	0.0163952	0.0979394	0.326789	0.0529803	0.1329262	0.4358775
1575	1	-67.57324	-80.26267	12.68942	0.3197082	0.03074421	0.008699709	0.0581375	0.0575845	0.0404269	0.127481	0.0152093	0.00707053	0.0734064	0.00205639	0.130925	0.0575078	0.00829942	0.0131206	0.000459467	0.183432	0.224883	0.05296698	26.88055	0.00702954	0.119888	0.627463	3.24562	0.0305208	0.405148	0.00596544	0.0870023	0.449578	0.0217851	0.06166669	0.8589237
