Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-943.5603	-702.2139	-241.3464	19.08186	2.995072	0.02054778	-0.01030629	0.0786329	0.00358033	0.176949	0.00721224	0.128296	0.00388885	0.119789	0.0291447	0.0435001	0.000867321	0.0178949	0.00714686	0.0392149	0.337757	0.00612592	0.3443005	5	63.97596	0.03462643	0.38888	0.731255	1.08249	1.79737	0.0563832	0.247525	0.170406	0.187289	0.25464	0.0837561	0.3339942	1.030858
100	-924.4538	-688.5017	-235.9521	55.72052	5.734866	0.02418404	-0.006838772	0.248101	0.0120037	0.152661	0.00941113	0.0313885	0.00282881	0.151874	0.0350373	0.0507074	0.00122321	0.0260499	0.0128555	0.0506983	0.205665	0.00949526	0.2637424	10	73.35842	0.05853704	0.530005	0.81968	1.08184	1.56847	0.0507863	0.216614	0.192393	0.196254	0.264689	0.0792628	0.2569036	1.02662
200	-940.8721	-678.0882	-262.7839	59.7535	6.418271	0.01382033	-0.02894814	0.2725	0.0332977	0.219758	0.0916942	0.0154572	0.00911084	0.0529808	0.0148344	0.0802986	0.00132952	0.0111652	0.000574433	0.0152881	0.163713	0.0179972	0.3486171	8	84.16583	0.01976275	0.552093	0.831583	1.08031	1.53602	0.0296944	0.181753	0.197934	0.237137	0.235445	0.118036	0.319669	1.090557
300	-919.518	-702.0293	-217.4887	46.36973	3.164991	0.02300619	-0.02780235	0.345146	0.0032363	0.139104	0.0897066	0.0689704	0.00720078	0.121244	0.0222147	0.0281198	0.000503213	0.0349298	0.00555553	0.0194671	0.0964664	0.0181361	0.2912727	11	63.81836	0.03897636	0.401636	0.740272	1.08322	1.77487	0.0289279	0.198904	0.15531	0.238208	0.2225	0.156149	0.2634704	1.105524
400	-916.0452	-704.4847	-211.5605	10.58559	3.976685	0.0393083	-0.04635892	0.119297	0.00365392	0.240106	0.00910121	0.070662	0.00118864	0.125973	0.0249392	0.0325249	0.00144377	0.0221612	0.0116666	0.0417224	0.289097	0.00646272	0.4833263	4	61.93864	0.04085379	0.453077	0.774399	1.0844	1.68812	0.0412032	0.170419	0.224023	0.168177	0.293527	0.102651	0.4369674	1.106092
500	-915.6952	-708.5979	-207.0973	17.26214	4.313393	0.03563503	0.02255552	0.123029	0.0312869	0.244823	0.0289917	0.0831504	0.0122373	0.11417	0.0107018	0.0906282	0.00501858	0.0270162	0.00319046	0.0292901	0.192266	0.00420039	0.5386512	8	63.04873	0.03527406	0.470791	0.785394	1.08424	1.65958	0.0390246	0.21394	0.187494	0.170549	0.303319	0.085673	0.5612067	0.9598089
600	-916.0226	-702.1424	-213.8803	17.24789	6.425522	0.03676022	-0.01338767	0.137389	0.0133359	0.154559	0.0509405	0.00561678	0.0153759	0.126171	0.0194509	0.144141	0.0067278	0.0682808	0.00329759	0.0361004	0.206147	0.0124669	0.5489738	8	69.10223	0.04588957	0.552311	0.831698	1.08029	1.5357	0.0437683	0.229329	0.146868	0.216159	0.251204	0.112671	0.5355861	1.024996
700	-914.3455	-701.2885	-213.057	18.09285	5.179504	0.04501755	0.0006533604	0.191999	0.00692448	0.212781	0.021512	0.0145727	0.00312955	0.0491532	0.0142361	0.0268666	0.00118265	0.0188216	0.0031634	0.0248974	0.409382	0.00137854	0.4462939	9	61.41329	0.03304689	0.509366	0.808138	1.08298	1.59952	0.0301758	0.269979	0.165353	0.166955	0.265896	0.101642	0.4469473	0.9985382
800	-929.7115	-684.6357	-245.0758	10.72839	7.045231	0.01803573	-0.03446622	0.162468	0.0113487	0.190905	0.0536473	0.133735	0.00910083	0.178301	0.0229559	0.017156	0.021944	0.0193089	0.00804858	0.0280894	0.1318	0.0111922	0.2115372	9	70.53199	0.0371063	0.569791	0.840802	1.07885	1.51056	0.0406007	0.182942	0.148913	0.154759	0.298374	0.174411	0.177071	1.194646
900	-930.1579	-706.5113	-223.6466	8.808515	2.600785	0.02644785	0.02261755	0.0786204	0.012179	0.300747	0.0818064	0.0673935	0.0142465	0.16189	0.0187913	0.0522005	0.00554053	0.0174918	0.010861	0.0204507	0.1548	0.00298111	0.5076535	7	76.60812	0.02599033	0.355808	0.706718	1.07969	1.85779	0.0324718	0.216791	0.163561	0.210479	0.281154	0.0955433	0.530271	0.9573472
1000	-921.8115	-700.0539	-221.7576	10.73883	4.40795	0.03041049	0.04071491	0.162099	0.0610555	0.152163	0.0104424	0.060686	0.00944562	0.143557	0.0315277	0.00749481	0.046177	0.080987	0.0269541	0.0226772	0.180872	0.00386181	0.3104665	6	68.77944	0.05043364	0.475459	0.788232	1.08415	1.65216	0.0309452	0.204458	0.0758	0.217454	0.324951	0.146392	0.3511814	0.884063
1100	-924.0796	-686.3107	-237.7688	63.56918	5.708626	0.02159897	-0.02634554	0.11571	0.0629164	0.199113	0.002485	0.000505499	0.00394309	0.158161	0.0351971	0.0893515	0.0147114	0.0271778	0.00229382	0.0433952	0.239181	0.00585662	0.3909216	6	77.26526	0.03114509	0.529089	0.819176	1.0819	1.56984	0.0512914	0.139844	0.240401	0.210863	0.249544	0.108057	0.3645761	1.072263
1200	-931.7374	-694.6392	-237.0982	65.91597	4.895726	0.0205829	0.03214887	0.223628	0.00157432	0.122894	0.0666923	0.178776	0.00394316	0.0971872	0.0243607	0.0986536	0.0057903	0.01691	0.0131558	0.00852993	0.135174	0.00273001	0.3178558	7	75.09034	0.03328712	0.497688	0.801418	1.08348	1.61741	0.030037	0.223787	0.163509	0.228587	0.263759	0.0903214	0.3500047	0.9081473
1300	-940.6362	-689.4876	-251.1486	18.11706	5.39688	0.01447694	0.005145917	0.086813	0.00528231	0.134273	0.0328836	0.00739773	0.00627348	0.192355	0.0299134	0.101122	0.0055698	0.0163047	0.00931939	0.0572193	0.2938	0.0214732	0.2564863	6	74.70804	0.02073437	0.51777	0.812888	1.08255	1.58679	0.0395146	0.203451	0.187279	0.184428	0.294921	0.0904051	0.2616322	0.9803315
1400	-948.706	-692.4636	-256.2423	19.28042	7.540209	0.01733402	0.01174553	0.124681	0.00487057	0.242223	0.0817266	0.0282722	0.00365317	0.138938	0.0249358	0.104668	0.0017421	0.0124236	0.00253275	0.0472909	0.174213	0.0078293	0.3061299	8	78.16411	0.0174383	0.582345	0.847177	1.0777	1.49278	0.047905	0.199905	0.191496	0.152296	0.304221	0.104177	0.3178754	0.9630499
1500	-951.8836	-692.0952	-259.7884	70.8159	3.579832	0.01263362	0.02108454	0.146103	0.010281	0.0504056	0.0637249	0.0496806	0.0335122	0.160162	0.0824562	0.122692	0.0224401	0.0167961	0.00538289	0.048874	0.17562	0.0118706	0.203598	6	76.07494	0.03938336	0.429677	0.759299	1.08419	1.72683	0.0617917	0.154621	0.230711	0.190861	0.259788	0.102227	0.2246826	0.9061586
1600	-944.2828	-709.2612	-235.0216	14.50787	2.754583	0.02449473	0.04650425	0.177884	0.0635093	0.176997	0.0165998	0.118967	0.0136251	0.0807404	0.0328892	0.0575058	0.0170028	0.0212377	0.00639972	0.042613	0.171796	0.00223367	0.337895	7	74.65669	0.02671782	0.369337	0.716966	1.081	1.83269	0.0593989	0.229594	0.0992125	0.173745	0.336186	0.101864	0.3843992	0.879021
