Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-188.5698	-140.1533	-48.41646	16.40279	2.006307	0.06864071	-0.02993781	0.00230491	0.0341161	0.0490005	0.112153	0.012145	0.0312834	0.0240744	0.0286988	0.0871959	0.216389	0.0548927	0.226845	0.00860607	0.00696746	0.105327	0.1888095	4	17.59986	0.08726668	0.294026	0.655683	1.07015	1.98014	0.0881646	0.238074	0.0293425	0.511741	0.0767457	0.0559321	0.1588717	1.18844
100	-195.5504	-148.086	-47.46438	13.00719	2.815223	0.03961594	0.02595198	0.0608174	0.0288787	0.105979	0.0274273	0.122084	0.0756626	0.082028	0.0919108	0.0403349	0.184531	0.0014847	0.0211722	0.0695291	0.0701622	0.0179981	0.2025818	4	14.10403	0.08459961	0.374442	0.720756	1.08144	1.82336	0.0982563	0.125933	0.0928947	0.561103	0.0787718	0.0430406	0.2285338	0.8864414
200	-192.9421	-144.1119	-48.83022	12.99837	2.318343	0.06605469	0.009299308	0.0286766	0.0440869	0.122438	0.119731	0.0105162	0.0282497	0.0801346	0.128381	0.0572015	0.191149	0.118835	0.00323699	0.0134734	0.0195259	0.0343649	0.203325	3	19.34744	0.09750874	0.328528	0.685093	1.07624	1.91014	0.0870851	0.249939	0.0506051	0.481054	0.0429122	0.0884048	0.2126243	0.9562641
300	-202.9376	-162.6726	-40.26497	6.400392	3.095722	0.07904577	0.188596	0.0129869	0.0208721	0.135187	0.102244	0.0497474	0.00560591	0.0788998	0.000802438	0.0381211	0.0463111	0.0494675	0.194236	0.189114	0.0278261	0.0485784	0.2978974	3	8.485793	0.0906599	0.396534	0.736694	1.08295	1.78382	0.129027	0.173229	0.0860581	0.377564	0.0139662	0.220156	0.4864935	0.6123359
400	-196.9878	-141.2012	-55.78666	24.23349	3.975091	0.05481481	-0.0177408	0.0442266	0.0715669	0.0279258	0.236496	0.00984222	0.0458507	0.0289027	0.0397216	0.0120718	0.134709	0.0385151	0.0998534	0.178761	0.0147865	0.0167704	0.2617838	2	24.28959	0.07492814	0.452989	0.774343	1.0844	1.68826	0.0726693	0.165331	0.0499986	0.664096	0.0109141	0.0369904	0.244043	1.072695
500	-194.0998	-143.5166	-50.58317	15.22381	5.14345	0.06124012	0.1217224	0.0384303	0.047325	0.0509079	0.11973	0.00784255	0.0182354	0.0577079	0.235447	0.0232022	0.133326	0.0390732	0.0561042	0.111706	0.0322149	0.0287478	0.1865903	4	16.15625	0.09938256	0.507929	0.807318	1.08304	1.60171	0.0820174	0.120328	0.0723906	0.610405	0.0384091	0.0764504	0.3083127	0.6051982
600	-192.5173	-142.1428	-50.37458	15.94318	3.037498	0.05177825	0.178045	0.0488481	0.121309	0.0861077	0.140736	0.0487719	0.0209053	0.0499724	0.0154841	0.137619	0.0799809	0.0199674	0.160573	0.0161458	0.0134026	0.0401763	0.2612054	5	16.53635	0.1173135	0.392142	0.733583	1.0827	1.79158	0.101694	0.120246	0.0425051	0.623058	0.057802	0.0546952	0.4392504	0.5946617
700	-195.341	-150.5631	-44.7779	9.128833	6.22863	0.09787841	0.213319	0.0358617	0.0549498	0.0296745	0.0624647	0.0318189	0.112467	0.037338	0.00416509	0.0197433	0.341728	0.0836579	0.0854308	0.0811452	0.00724259	0.0123121	0.3012434	5	9.656737	0.1875076	0.546284	0.828496	1.08074	1.54448	0.135514	0.167926	0.0145581	0.555357	0.0198703	0.106774	0.5145624	0.5854361
800	-194.4129	-158.2467	-36.16625	7.211059	1.636743	0.1177809	0.06154703	0.00374106	0.0292238	0.0690798	0.119937	0.071203	0.00915942	0.0238052	0.0444491	0.0396235	0.191875	0.0417223	0.0288375	0.156808	0.025712	0.144823	0.278645	3	8.522685	0.1565384	0.245695	0.609841	1.05754	2.08693	0.0630776	0.169375	0.0458317	0.656206	0.0175482	0.0479617	0.340192	0.8190815
900	-193.4124	-146.1947	-47.21773	9.170982	6.246264	0.1187239	0.04630512	0.0247233	0.206529	0.0590101	0.0188138	0.0688525	0.00466902	0.0484475	0.0719269	0.0890814	0.148747	0.0894565	0.0360677	0.0374573	0.0567708	0.0394478	0.4330216	3	9.87838	0.3084079	0.546834	0.82879	1.0807	1.54368	0.0646064	0.190081	0.0424842	0.606475	0.0406321	0.0557217	0.4793267	0.9033955
1000	-196.8259	-141.8913	-54.93451	14.97181	9.306238	0.09485552	0.06799308	0.0860285	8.18776e-05	0.212367	0.0116681	0.00645084	0.0368732	0.0605267	0.0692933	0.0439403	0.225192	0.032379	0.0282436	0.0277846	0.0183986	0.140772	0.3812649	6	16.70336	0.06730134	0.619431	0.865252	1.07377	1.44155	0.0458636	0.16737	0.074657	0.52746	0.0827986	0.101851	0.449258	0.8486547
1100	-191.3823	-143.3731	-48.00917	14.54275	2.805462	0.0520585	0.1081196	0.0705338	0.016316	0.13776	0.138347	0.0461505	0.0326424	0.040056	0.0120394	0.102679	0.262781	0.0454635	0.0194368	0.0229214	0.000185149	0.0526883	0.117176	3	14.96217	0.1152619	0.373629	0.720154	1.08137	1.82485	0.0687458	0.12214	0.0276137	0.549053	0.104877	0.127571	0.2252956	0.5200988
1200	-191.639	-149.2366	-42.40247	8.992836	2.157117	0.1396189	0.1026534	0.0316141	0.0238795	0.0589594	0.0499638	0.00854007	0.0285528	0.0260812	0.138396	0.0423021	0.219143	0.153356	0.145857	0.0560076	0.0167628	0.000584805	0.271986	3	10.34778	0.1807266	0.311335	0.670745	1.07347	1.94445	0.080441	0.145202	0.0273204	0.619143	0.0236329	0.104261	0.3746395	0.7259941
